TF_name	Observed_ChIP_num	Predicted_ChIP_num_median
492	0.3010299956639812	0.40922064
493	1.0413926851582251	0.84629536
494	0.6989700043360189	0.4885591
495	0.0	0.30093348
496	1.3010299956639813	0.85042
497	0.0	0.17470805
498	0.6020599913279624	0.9371995
499	0.0	0.68704426
500	1.0791812460476249	0.565494
501	0.4771212547196624	0.5233211
502	0.7781512503836436	0.54769444
503	0.3010299956639812	0.16335066
504	0.4771212547196624	0.9923494
505	0.3010299956639812	0.27089316
506	1.1139433523068367	0.6150625
507	1.9590413923210936	0.21818057
508	0.3010299956639812	0.47723582
509	0.0	0.49584028
510	0.7781512503836436	1.0390726
511	1.9138138523837167	0.9761798
512	0.3010299956639812	0.57326376
513	0.0	0.3619368
514	0.8450980400142568	0.8479176
515	0.9030899869919436	0.819097
516	0.0	0.27812088
517	1.6232492903979006	1.2101912
518	0.3010299956639812	0.5274046
519	0.0	0.36155733
520	0.3010299956639812	0.33159652
521	0.8450980400142568	0.448313
522	1.0791812460476249	0.36349902
523	0.3010299956639812	0.2510604
524	0.6020599913279624	0.7451348
525	0.6020599913279624	0.42613238
526	0.9030899869919436	0.46386188
527	0.0	0.67112535
528	0.0	0.57636106
529	0.7781512503836436	0.4553641
530	0.6020599913279624	0.49137896
531	0.3010299956639812	0.78098094
532	0.0	0.33155602
533	1.230448921378274	1.1705287
534	1.4313637641589874	0.77895
535	0.3010299956639812	0.731754
536	0.6989700043360189	0.827801
537	0.6989700043360189	0.29419923
538	0.3010299956639812	0.618775
539	0.9030899869919436	0.83040726
540	1.146128035678238	0.6874708
541	0.8450980400142568	1.1528635
542	0.8450980400142568	0.60402685
543	0.0	0.2563926
544	1.0	0.99583566
545	0.0	0.50794077
546	1.4771212547196624	1.0978596
547	0.3010299956639812	0.75990295
548	0.0	1.0580486
549	0.3010299956639812	0.77361417
550	0.0	0.2997634
551	1.1139433523068367	0.46926236
552	1.3617278360175928	1.2678466
553	0.9030899869919436	0.39032984
554	0.8450980400142568	0.7239983
555	0.0	0.7301992
556	0.7781512503836436	0.89732295
557	0.6989700043360189	0.34392548
558	0.0	0.51997596
559	1.662757831681574	0.86822665
560	0.3010299956639812	0.9040077
561	0.0	0.41103575
562	0.3010299956639812	0.4736886
563	1.0413926851582251	0.6563611
564	1.8976270912904412	0.64043695
565	1.3617278360175928	1.2406858
566	0.9030899869919436	0.5147735
567	0.0	0.35143262
568	0.6020599913279624	0.5397644
569	1.0	0.32129914
570	1.792391689498254	1.703122
571	0.3010299956639812	0.85003066
572	0.3010299956639812	0.57556474
573	0.7781512503836436	0.6479294
574	1.9395192526186185	0.63698894
575	0.6989700043360189	0.6401106
576	0.9542425094393248	1.3210459
577	1.146128035678238	0.63290405
578	0.0	0.3661031
579	0.3010299956639812	1.0621057
580	0.3010299956639812	0.33740813
581	0.9030899869919436	0.43988413
582	0.0	0.563262
583	1.0791812460476249	0.80387586
584	0.8450980400142568	0.92701477
585	0.6020599913279624	0.28038356
586	0.0	0.08995502
587	0.4771212547196624	0.67443126
588	3.085290578230065	1.5048912
589	0.3010299956639812	0.45376384
590	0.0	0.28033677
591	1.568201724066995	0.80294144
592	0.9030899869919436	0.5088152
593	1.6989700043360187	0.49870637
594	0.7781512503836436	0.8926897
595	0.0	1.2720335
596	0.6020599913279624	0.5764476
597	1.255272505103306	0.97119004
598	0.0	0.72733766
599	0.0	0.36382177
600	0.7781512503836436	0.517864
601	0.3010299956639812	0.75351894
602	1.7160033436347992	0.653075
603	0.3010299956639812	0.5688694
604	0.6020599913279624	0.2582534
605	0.9030899869919436	0.59235466
606	0.4771212547196624	0.67458
607	1.0791812460476249	0.85285145
608	0.6020599913279624	0.3166057
609	0.4771212547196624	0.74507475
610	0.3010299956639812	0.42735085
611	0.3010299956639812	0.51246965
612	0.0	0.50286525
613	0.4771212547196624	0.76713836
614	0.9030899869919436	0.6128263
615	0.3010299956639812	0.73546183
616	1.146128035678238	0.44877782
617	0.3010299956639812	0.37704074
618	0.0	0.33984303
619	1.146128035678238	1.0791138
620	0.4771212547196624	0.39045718
621	0.0	0.81230706
622	1.3010299956639813	0.35721102
623	0.0	0.57189685
624	0.0	0.45192483
625	0.0	0.71729994
626	1.869231719730976	1.0377958
627	0.6020599913279624	0.7764981
628	0.4771212547196624	0.27000535
629	0.3010299956639812	0.71355003
630	1.146128035678238	0.8362333
631	1.146128035678238	0.91374946
632	0.0	0.78490204
633	0.7781512503836436	0.8828189
634	1.0	0.6919492
635	1.0791812460476249	0.7976004
636	0.6989700043360189	0.94266653
637	0.3010299956639812	0.52254665
638	0.6020599913279624	0.70908153
639	0.6989700043360189	0.8910332
640	1.0	0.588704
641	0.0	0.9608021
642	0.6020599913279624	0.34248725
643	1.146128035678238	1.1674076
644	0.6989700043360189	0.6156534
645	0.6020599913279624	0.34134892
646	0.3010299956639812	0.31596422
647	2.826722520168992	1.5741441
648	1.3010299956639813	0.66431457
649	0.0	0.39500242
650	0.3010299956639812	0.58971643
651	0.0	0.4014556
652	0.3010299956639812	0.5517024
653	0.0	0.4957566
654	1.4913616938342726	0.8052176
655	0.6020599913279624	0.38778707
656	0.6989700043360189	0.50270504
657	0.9030899869919436	0.24809757
658	1.505149978319906	1.0255932
659	0.0	0.5831314
660	1.1139433523068367	1.2650032
661	1.1139433523068367	1.2603583
662	0.6020599913279624	0.27359033
663	0.6020599913279624	0.4621595
664	0.0	0.76231885
665	0.8450980400142568	0.62320226
666	0.0	0.41238454
667	0.0	0.038597405
668	0.7781512503836436	0.562201
669	0.0	0.3401338
670	0.0	0.2181283
671	0.3010299956639812	0.8274479
672	0.0	0.70710695
673	1.3424226808222062	1.266255
674	1.57978359661681	0.74766403
675	0.0	0.41718122
676	0.3010299956639812	0.72412306
677	0.3010299956639812	0.45689666
678	0.0	0.21798372
679	0.0	0.46635178
680	0.3010299956639812	0.1708981
681	0.9030899869919436	0.5839065
682	0.3010299956639812	0.36271834
683	0.0	0.27980343
684	0.0	0.24380523
685	0.6020599913279624	1.0081897
686	0.4771212547196624	0.54150754
687	1.0791812460476249	0.6826857
688	0.4771212547196624	0.66031015
689	0.6020599913279624	1.423589
690	0.3010299956639812	0.21514973
691	0.0	0.39590216
692	0.0	0.4832952
693	0.6020599913279624	0.5958494
694	1.1760912590556811	1.042391
695	0.0	0.2944574
696	0.0	0.58294916
697	0.3010299956639812	0.30247304
698	0.4771212547196624	0.11942841
699	0.4771212547196624	0.49192828
700	0.3010299956639812	0.4072671
701	0.0	0.54545856
702	0.6020599913279624	0.37592763
703	0.3010299956639812	0.6948092
704	0.9030899869919436	0.8675183
705	0.7781512503836436	0.5291107
706	0.6989700043360189	0.52820575
707	0.3010299956639812	0.9157427
708	0.3010299956639812	0.9257072
709	0.0	0.37554145
710	1.255272505103306	0.27691388
711	0.4771212547196624	0.61861706
712	0.9030899869919436	1.0538886
713	0.3010299956639812	0.5748991
714	0.0	0.35132998
715	1.505149978319906	0.9014225
716	0.9030899869919436	1.0851166
717	0.3010299956639812	0.3762484
718	0.0	0.17416783
719	1.1139433523068367	0.7826755
720	1.7708520116421442	0.8154965
721	1.2787536009528289	0.43455613
722	0.3010299956639812	0.4520701
723	1.4313637641589874	0.8873436
724	1.0	0.6486411
725	0.3010299956639812	0.5404867
726	0.6020599913279624	0.32352734
727	0.7781512503836436	0.49050146
728	1.146128035678238	0.62508714
729	0.0	0.4071054
730	0.0	0.5510981
731	0.7781512503836436	1.0608708
732	0.3010299956639812	0.4835315
733	0.3010299956639812	0.34803963
734	0.6020599913279624	0.26238143
735	1.0	0.28944188
736	0.3010299956639812	0.41782996
737	1.146128035678238	1.0927842
738	0.4771212547196624	0.30232513
739	0.6020599913279624	0.57335347
740	0.0	0.5746656
741	0.3010299956639812	0.56883174
742	0.0	0.30405542
743	0.6020599913279624	0.29048046
744	0.3010299956639812	0.43750492
745	0.0	0.33164126
746	0.3010299956639812	0.42051718
747	0.0	0.37424672
748	0.9030899869919436	0.43754378
749	0.0	0.68666273
750	0.0	0.36303622
751	0.0	0.23433465
752	0.0	0.29651058
753	0.6020599913279624	0.61533576
754	0.3010299956639812	0.25832754
755	0.0	0.914841
756	0.4771212547196624	0.5753716
757	0.8450980400142568	0.7571053
758	0.0	0.509898
759	0.6020599913279624	0.4925371
760	0.0	0.35810295
761	0.3010299956639812	0.35133404
762	0.0	0.56509966
763	0.3010299956639812	0.37870425
764	0.9030899869919436	0.90246874
765	0.0	0.70248234
766	0.3010299956639812	0.528174
767	1.2787536009528289	0.69533676
768	0.0	0.68749213
769	0.9542425094393248	0.9046412
770	0.3010299956639812	0.5496704
771	1.255272505103306	1.0992067
772	0.3010299956639812	0.35206097
773	0.3010299956639812	0.30060145
774	0.0	0.3366913
775	0.0	0.3033528
776	1.230448921378274	0.9414487
777	0.3010299956639812	0.44614762
778	0.8450980400142568	0.54330087
779	0.6989700043360189	0.3916187
780	0.4771212547196624	0.27724302
781	0.0	0.52680504
782	0.4771212547196624	0.5809072
783	0.9030899869919436	0.31561297
784	0.4771212547196624	0.5845205
785	0.7781512503836436	0.70949435
786	0.6989700043360189	0.5548629
787	0.6020599913279624	0.279899
788	0.0	0.28382298
789	0.3010299956639812	0.30181167
790	1.0791812460476249	0.43673855
791	0.0	0.2283808
792	0.4771212547196624	0.18992245
793	1.0791812460476249	0.62599194
794	0.0	0.121310316
795	0.0	0.37107632
796	0.3010299956639812	0.41246372
797	0.8450980400142568	0.6491909
798	0.0	0.19594453
799	1.0791812460476249	0.8157179
800	1.2041199826559248	0.7510111
801	1.5563025007672873	0.45775723
802	0.6020599913279624	0.6970281
803	0.3010299956639812	0.1600725
804	0.4771212547196624	0.3245629
805	1.146128035678238	0.7137902
806	0.3010299956639812	0.43901855
807	0.4771212547196624	0.44811928
808	0.4771212547196624	1.0252426
809	0.6020599913279624	0.43443736
810	0.0	0.8388711
811	0.0	0.38952753
812	0.0	0.3539269
813	0.3010299956639812	0.3882611
814	0.6020599913279624	0.41702005
815	0.0	0.23870462
816	0.6020599913279624	0.51117885
817	0.0	0.18677425
818	1.6232492903979006	0.6634762
819	0.7781512503836436	0.28292772
820	0.9030899869919436	0.9543009
821	0.3010299956639812	0.58218956
822	0.0	0.23843005
823	0.3010299956639812	0.27171776
824	0.3010299956639812	0.3722324
825	0.0	0.49615067
826	0.7781512503836436	0.6222981
827	0.9030899869919436	0.6409505
828	0.3010299956639812	0.5432977
829	0.7781512503836436	0.41589892
830	0.6020599913279624	0.5397885
831	0.0	0.44663095
832	0.3010299956639812	0.58696985
833	0.3010299956639812	0.6986883
834	0.6989700043360189	0.53152627
835	0.0	0.09429645
836	0.4771212547196624	0.35094184
837	0.6989700043360189	0.8260689
838	0.3010299956639812	0.7495198
839	1.0	0.4806968
840	0.6020599913279624	0.5124687
841	0.3010299956639812	0.62616336
842	0.4771212547196624	0.66851354
843	0.0	0.4583971
844	1.3010299956639813	1.0157516
845	0.0	0.27914932
846	1.5185139398778875	0.54723406
847	0.0	0.1156231
848	0.6020599913279624	0.9186233
849	0.7781512503836436	0.58302546
850	0.7781512503836436	0.30517617
851	0.0	0.20856777
852	0.0	0.32364744
853	0.3010299956639812	0.23293923
854	0.3010299956639812	0.411943
855	0.0	0.5927987
856	0.7781512503836436	0.7149984
857	0.0	0.12332162
858	0.0	0.6075034
859	0.4771212547196624	0.974939
860	0.3010299956639812	0.45362324
861	0.0	0.37920755
862	0.7781512503836436	0.43132368
863	0.0	0.74527717
864	1.3424226808222062	0.73102844
865	0.6020599913279624	0.32303923
866	0.3010299956639812	0.17103986
867	0.3010299956639812	0.31985074
868	0.4771212547196624	0.20324613
869	0.3010299956639812	0.13427237
870	1.3979400086720375	0.6295942
871	0.7781512503836436	0.4844008
872	0.0	0.24711369
873	0.0	0.36745113
874	0.6989700043360189	0.43396413
875	0.0	0.3614228
876	0.0	0.23197858
877	0.0	0.4020123
878	0.0	0.19608024
879	0.6020599913279624	0.55758315
880	1.0	0.42977524
881	0.0	0.34190124
882	0.3010299956639812	0.7676082
883	0.9542425094393248	0.80138844
884	1.6127838567197357	0.54054964
885	0.3010299956639812	0.6458882
886	0.6020599913279624	0.67057925
887	0.6020599913279624	0.5083127
888	0.0	0.27093878
889	0.6989700043360189	0.56626385
890	0.6989700043360189	0.7525438
891	0.0	0.25293
